Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
39723581,The Witch Elm,Tana French,"French, Tana",,"=""0735224625""","=""9780735224629""",5,3.54,Viking ,Hardcover,509,2018,2018,,2018/08/14,,,read,,,,1,,,0,,,,,
30304223,Rabbit Cake,Annie  Hartnett,"Hartnett, Annie",,"=""194104056X""","=""9781941040560""",5,3.97,Tin House Books,Paperback,332,2017,2017,,2017/05/23,,,read,,,,1,,,0,,,,,
32337901,Trajectory,Richard Russo,"Russo, Richard",,"=""1101947721""","=""9781101947722""",4,3.83,Knopf Publishing Group,Hardcover,256,2017,2017,,2017/05/23,,,read,,,,1,,,0,,,,,
7234875,The Little Stranger,Sarah Waters,"Waters, Sarah",,"=""""","=""""",4,3.54,Riverhead Books,Paperback,512,2010,2009,,2018/12/20,,,read,,,,1,,,0,,,,,
9850443,The Sisters Brothers,Patrick deWitt,"deWitt, Patrick",,"=""0062041266""","=""9780062041265""",3,3.85,Ecco,Hardcover,328,2011,2011,,2018/12/20,,,read,,,,1,,,0,,,,,
607014,Ella Enchanted,Gail Carson Levine,"Levine, Gail Carson",,"=""0064407055""","=""9780064407052""",5,3.98,HarperTrophy,Paperback,232,2017,1997,,2018/12/20,,,read,,,,1,,,0,,,,,
11866694,Arcadia,Lauren Groff,"Groff, Lauren",,"=""1401340873""","=""9781401340872""",0,3.67,Hachette Books,Hardcover,291,2012,2012,,2018/10/17,to-read,to-read (#5),to-read,,,,0,,,0,,,,,
24584923,Heat & Light,Jennifer Haigh,"Haigh, Jennifer",,"=""0061763292""","=""9780061763298""",3,3.74,Ecco,Hardcover,430,2016,2016,,2018/10/17,,,read,,,,1,,,0,,,,,
37060,"Old Filth (Old Filth, #1)",Jane Gardam,"Gardam, Jane",,"=""1933372133""","=""9781933372136""",5,3.93,Europa Editions,Paperback,290,2006,2004,,2018/10/17,,,read,,,,1,,,0,,,,,
373915,20th Century Ghosts,Joe Hill,"Hill, Joe",Christopher Golden,"=""0061147974""","=""9780061147975""",0,3.95,William Morrow,Hardcover,316,2007,2005,,2018/10/17,to-read,to-read (#4),to-read,,,,0,,,0,,,,,
16322,"The A.B.C. Murders (Hercule Poirot, #13)",Agatha Christie,"Christie, Agatha",,"=""1579126243""","=""9781579126247""",3,4.01,Black Dog & Leventhal Publishers,Hardcover,252,2006,1936,,2018/09/08,,,read,,,,1,,,0,,,,,
7093952,Faithful Place (Dublin Murder Squad #3),Tana French,"French, Tana",,"=""0670021873""","=""9780670021871""",5,3.98,Viking,Hardcover,400,2010,2010,,2018/09/08,,,read,,,,1,,,0,,,,,
36896898,Spinning Silver,Naomi Novik,"Novik, Naomi",,"=""""","=""""",4,4.25,Del Rey,Kindle Edition,480,2018,2018,,2018/10/17,,,read,,,,1,,,0,,,,,
41022009,"Cocaine Blues (Phryne Fisher, #1)",Kerry Greenwood,"Greenwood, Kerry",,"=""""","=""""",4,3.81,Poisoned Pen Press,Kindle Edition,185,2012,1989,,2018/09/08,,,read,,,,1,,,0,,,,,
382847,"Murder on the Ballarat Train (Phryne Fisher, #3)",Kerry Greenwood,"Greenwood, Kerry",,"=""1590582411""","=""9781590582411""",4,3.95,Poisoned Pen Press,Hardcover,151,2006,1991,,2018/09/08,,,read,,,,1,,,0,,,,,
6324090,"Alice's Adventures in Wonderland (Alice's Adventures in Wonderland, #1)",Lewis Carroll,"Carroll, Lewis",,"=""""","=""""",5,4.02,Public Domain Books,Kindle Edition,96,1997,1865,,2018/09/08,,,read,,,,1,,,0,,,,,
32075861,The Essex Serpent,Sarah Perry,"Perry, Sarah",,"=""0062666371""","=""9780062666376""",5,3.60,Custom House,Hardcover,422,2017,2016,,2018/09/08,,,read,,,,1,,,0,,,,,
10805160,"Broken Harbour (Dublin Murder Squad, #4)",Tana French,"French, Tana",,"=""1444705105""","=""9781444705102""",3,3.94,Hatchette Books Ireland,Paperback,533,2012,2012,,2018/09/08,,,read,,,,1,,,0,,,,,
28449257,The Wonder,Emma Donoghue,"Donoghue, Emma",,"=""0316393878""","=""9780316393874""",3,3.62,"Little, Brown and Company",Hardcover,291,2016,2016,,2016/08/31,,,read,,,,1,,,0,,,,,
35031085,Frankenstein,Mary Wollstonecraft Shelley,"Shelley, Mary Wollstonecraft",Charlotte Gordon,"=""""","=""""",2,3.79,Penguin Classics,Paperback,288,2018,1818,,2018/09/08,,,read,,,,1,,,0,,,,,
35301333,Noir,Christopher Moore,"Moore, Christopher",,"=""0062433970""","=""9780062433978""",5,3.78,William Morrow,Hardcover,339,2018,2018,,2017/11/29,,,read,,,,1,,,0,,,,,
36576608,Flowers for Algernon,Daniel Keyes,"Keyes, Daniel",,"=""""","=""""",4,4.12,,,216,,1966,,2018/09/08,,,read,,,,1,,,0,,,,,
236093,"The Wonderful Wizard of Oz (Oz, #1)",L. Frank Baum,"Baum, L. Frank",W.W. Denslow,"=""0140621679""","=""9780140621679""",5,3.99,Penguin,Paperback,154,1995,1900,,2018/09/08,,,read,,,,1,,,0,,,,,
25489625,Between the World and Me,Ta-Nehisi Coates,"Coates, Ta-Nehisi",,"=""0812993543""","=""9780812993547""",4,4.40,Spiegel & Grau,Hardcover,152,2015,2015,,2018/09/08,,,read,,,,1,,,0,,,,,
1,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""0439785960""","=""9780439785969""",5,4.57,Scholastic Inc.,Paperback,652,2006,2005,,2018/09/08,,,read,,,,1,,,0,,,,,
2,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""0439358078""","=""9780439358071""",4,4.49,Scholastic Inc.,Paperback,870,2004,2003,,2018/09/08,,,read,,,,1,,,0,,,,,
6,"Harry Potter and the Goblet of Fire (Harry Potter, #4)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""""","=""""",4,4.56,Scholastic,Paperback,734,2002,2000,,2018/09/08,,,read,,,,1,,,0,,,,,
15881,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""0439064864""","=""9780439064866""",4,4.42,Arthur A. Levine Books / Scholastic Inc.,Hardcover,341,1999,1998,,2018/09/08,,,read,,,,1,,,0,,,,,
18982969,We Are All Completely Beside Ourselves,Karen Joy Fowler,"Fowler, Karen Joy",,"=""1782830200""","=""9781782830207""",4,3.72,Not Avail,ebook,320,2014,2013,,2018/09/08,,,read,,,,1,,,0,,,,,
30653967,The Women in the Castle,Jessica Shattuck,"Shattuck, Jessica",,"=""0062563661""","=""9780062563668""",3,3.86,William Morrow,Hardcover,356,2017,2017,,2018/09/08,,,read,,,,1,,,0,,,,,
23492671,"The Rosie Effect (Don Tillman, #2)",Graeme Simsion,"Simsion, Graeme",,"=""1476767327""","=""9781476767321""",3,3.60,Simon  Schuster,Paperback,368,2015,2014,,2018/09/08,,,read,,,,1,,,0,,,,,
29243722,The Forgetting Time,Sharon Guskin,"Guskin, Sharon",,"=""1250118719""","=""9781250118714""",3,3.80,Flatiron Books,Paperback,368,2016,2016,,2018/09/08,,,read,,,,1,,,0,,,,,
14201,Jonathan Strange & Mr Norrell,Susanna Clarke,"Clarke, Susanna",,"=""""","=""""",0,3.82,Tor Books,Paperback,1006,2006,2004,,2018/09/08,to-read,to-read (#3),to-read,,,,0,,,0,,,,,
13538873,"Mr. Penumbra's 24-Hour Bookstore (Mr. Penumbra's 24-Hour Bookstore, #1)",Robin Sloan,"Sloan, Robin",,"=""0374214913""","=""9780374214913""",3,3.75,"Farrar, Straus and Giroux",Hardcover,288,2012,2012,,2018/09/08,,,read,,,,1,,,0,,,,,
27746288,"Goodbye, Vitamin",Rachel Khong,"Khong, Rachel",,"=""1250109167""","=""9781471159480""",4,3.73,Henry Holt and Co.,Paperback,208,2017,2017,,2018/09/08,,,read,,,,1,,,0,,,,,
35411685,How to Stop Time,Matt Haig,"Haig, Matt",,"=""0525522875""","=""9780525522874""",3,3.85,Viking,Hardcover,325,2018,2017,,2018/09/08,,,read,,,,1,,,0,,,,,
89724,We Have Always Lived in the Castle,Shirley Jackson,"Jackson, Shirley",Jonathan Lethem,"=""0143039970""","=""9780143039976""",4,4.00,Penguin Books,Paperback,146,2006,1962,,2018/09/08,,,read,,,,1,,,0,,,,,
8667848,"A Discovery of Witches (All Souls Trilogy, #1)",Deborah Harkness,"Harkness, Deborah",,"=""0670022411""","=""9780670022410""",3,4.00,Viking Penguin,Hardcover,579,2011,2011,,2018/09/08,,,read,,,,1,,,0,,,,,
32920226,"Sing, Unburied, Sing",Jesmyn Ward,"Ward, Jesmyn",,"=""1501126067""","=""9781501126062""",0,4.02,Scribner,Hardcover,285,2017,2017,,2018/09/08,,,read,,,,1,,,0,,,,,
10846336,Salvage the Bones,Jesmyn Ward,"Ward, Jesmyn",,"=""1608195228""","=""9781608195220""",4,3.93,Bloomsbury,Hardcover,261,2011,2011,,2018/09/08,,,read,,,,1,,,0,,,,,
136251,"Harry Potter and the Deathly Hallows (Harry Potter, #7)",J.K. Rowling,"Rowling, J.K.",,"=""0545010225""","=""9780545010221""",5,4.62,Arthur A. Levine Books / Scholastic Inc.,Hardcover,759,2007,2007,,2018/09/08,,,read,,,,1,,,0,,,,,
6334,Never Let Me Go,Kazuo Ishiguro,"Ishiguro, Kazuo",,"=""1400078776""","=""9781400078776""",5,3.82,Vintage Books ,Paperback,288,2010,2005,,2018/09/08,,,read,,,,1,,,0,,,,,
28921,The Remains of the Day,Kazuo Ishiguro,"Ishiguro, Kazuo",,"=""""","=""""",5,4.12,Faber & Faber,Paperback,258,2005,1989,,2018/09/08,,,read,,,,1,,,0,,,,,
16085481,"Crazy Rich Asians (Crazy Rich Asians, #1)",Kevin Kwan,"Kwan, Kevin",,"=""0385536976""","=""9780385536974""",2,3.84,Doubleday,Hardcover,403,2013,2013,,2018/09/08,,,read,,,,1,,,0,,,,,
40411206,Talking as Fast as I Can: From Gilmore Girls to Gilmore Girls (and Everything in Between),Lauren Graham,"Graham, Lauren",,"=""""","=""""",3,3.97,Ballantine Books,Kindle Edition,224,2016,2016,,2018/09/08,,,read,,,,1,,,0,,,,,
32075854,Magpie Murders,Anthony Horowitz,"Horowitz, Anthony",,"=""0062645226""","=""9780062645227""",4,3.93,Harper,Hardcover,498,2017,2016,,2018/09/08,,,read,,,,1,,,0,,,,,
5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""043965548X""","=""9780439655484""",5,4.56,Scholastic Inc.,Mass Market Paperback,435,2004,1999,,2018/09/08,,,read,,,,1,,,0,,,,,
32620349,Midnight at the Bright Ideas Bookstore,Matthew J. Sullivan,"Sullivan, Matthew J.",,"=""1501116843""","=""9781501116841""",4,3.79,Scribner,Hardcover,328,2017,2017,,2018/09/08,,,read,,,,1,,,0,,,,,
18293427,The Storied Life of A.J. Fikry,Gabrielle Zevin,"Zevin, Gabrielle",,"=""1616203218""","=""9781616203214""",4,3.99,Algonquin Books,Hardcover,260,2014,2014,,2018/09/08,,,read,,,,1,,,0,,,,,
29751398,The Power,Naomi Alderman,"Alderman, Naomi",,"=""0670919985""","=""9780670919987""",4,3.83,Viking,Hardcover,341,2017,2016,,2018/09/08,,,read,,,,1,,,0,,,,,
30288282,The Immortalists,Chloe  Benjamin,"Benjamin, Chloe",,"=""0735213186""","=""9780735213180""",3,3.72,G.P. Putnam's Sons,Hardcover,346,2018,2018,,2018/09/08,,,read,,,,1,,,0,,,,,
3,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""""","=""""",5,4.47,Scholastic Inc,Hardcover,309,2003,1997,,2018/09/08,,,read,,,,1,,,0,,,,,
7445,The Glass Castle,Jeannette Walls,"Walls, Jeannette",,"=""074324754X""","=""9780743247542""",0,4.27,Scribner,Paperback,288,2006,2005,,2018/09/08,to-read,to-read (#1),to-read,,,,0,,,0,,,,,
29983711,Pachinko,Min Jin Lee,"Lee, Min Jin",,"=""1455563935""","=""9781455563937""",3,4.26,Grand Central Publishing,Hardcover,489,2017,2017,,2018/09/08,,,read,,,,1,,,0,,,,,
18143977,All the Light We Cannot See,Anthony Doerr,"Doerr, Anthony",,"=""1476746583""","=""9781476746586""",5,4.33,Scribner,Hardcover,531,2014,2014,,2018/09/08,,,read,,,,1,,,0,,,,,
34928122,Artemis,Andy Weir,"Weir, Andy",,"=""0553448129""","=""9780553448122""",3,3.67,Crown,Hardcover,305,2017,2017,,2018/09/08,,,read,,,,1,,,0,,,,,
33590210,An American Marriage,Tayari Jones,"Jones, Tayari",,"=""1616201347""","=""9781616201340""",4,3.97,Algonquin Books,Hardcover,308,2018,2018,,2018/09/08,,,read,,,,1,,,0,,,,,
33413128,"Beartown (Beartown, #1)",Fredrik Backman,"Backman, Fredrik",Neil Smith,"=""""","=""""",3,4.26,Simon & Schuster,Kindle Edition,432,2017,2016,,2018/09/08,,,read,,,,1,,,0,,,,,
40389527,The Woman in the Window,A.J. Finn,"Finn, A.J.",,"=""""","=""""",3,3.94,William Morrow,Kindle Edition,455,2018,2018,,2018/09/08,,,read,,,,1,,,0,,,,,
34273236,Little Fires Everywhere,Celeste Ng,"Ng, Celeste",,"=""0735224293""","=""9780735224292""",4,4.11,Penguin Press,Hardcover,338,2017,2017,,2018/09/08,,,read,,,,1,,,0,,,,,
31434883,Eleanor Oliphant Is Completely Fine,Gail Honeyman,"Honeyman, Gail",,"=""0735220689""","=""9780735220683""",5,4.30,Pamela Dorman Books / Viking,Hardcover,336,2017,2017,,2018/09/08,,,read,,,,1,,,0,,,,,
36124936,The Outsider,Stephen King,"King, Stephen",,"=""1501180983""","=""9781501180989""",4,4.00,Scribner,Hardcover,561,2018,2018,,2018/09/08,,,read,,,,1,,,0,,,,,
28449270,Today Will Be Different,Maria Semple,"Semple, Maria",,"=""0316403431""","=""9780316403436""",4,3.18,"Little, Brown and Company",Hardcover,259,2016,2016,,2016/08/31,,,read,,,,1,,,0,,,,,
27774596,"After You (Me Before You, #2)",Jojo Moyes,"Moyes, Jojo",,"=""0143108867""","=""9780143108863""",4,3.72,Penguin Books,Paperback,352,2016,2015,,2018/09/08,,,read,,,,1,,,0,,,,,
17347634,"Me Before You (Me Before You, #1)",Jojo Moyes,"Moyes, Jojo",,"=""0143124544""","=""9780143124542""",5,4.26,Penguin Books,Paperback,369,2013,2012,,2018/09/08,,,read,,,,1,,,0,,,,,
35791968,"Still Me (Me Before You, #3)",Jojo Moyes,"Moyes, Jojo",,"=""0399562451""","=""9780399562457""",4,4.15,Pamela Dorman Books,Hardcover,390,2018,2018,,2018/09/08,,,read,,,,1,,,0,,,,,
28114478,"Lady Cop Makes Trouble (Kopp Sisters, #2)",Amy  Stewart,"Stewart, Amy",,"=""0544409949""","=""9780544409941""",3,3.82,Houghton Mifflin Harcourt,Hardcover,310,2016,2016,2018/09/08,2017/11/29,,,read,,,,1,,,0,,,,,
6101138,Wolf Hall (Thomas Cromwell #1),Hilary Mantel,"Mantel, Hilary",,"=""0007230206""","=""9780007230204""",4,3.87,HarperCollins Publishers Ltd,Paperback,653,2010,2009,,2013/02/12,,,read,,,,1,,,0,,,,,
9712,Love in the Time of Cholera,Gabriel García Márquez,"Márquez, Gabriel García",Edith Grossman,"=""140003468X""","=""9781400034680""",4,3.91,Vintage International,Paperback,348,2003,1985,,2013/02/12,,,read,,,,1,,,0,,,,,
34467031,Manhattan Beach,Jennifer Egan,"Egan, Jennifer",,"=""1476716730""","=""9781476716732""",5,3.62,Scribner,Hardcover,438,2017,2017,,2017/12/14,,,read,,,,1,,,0,,,,,
20439328,How to Be Both,Ali Smith,"Smith, Ali",,"=""""","=""""",3,3.65,Penguin,Kindle Edition,376,2014,2014,,2017/12/14,,,read,,,,1,,,0,,,,,
28446947,"Autumn (Seasonal, #1)",Ali Smith,"Smith, Ali",,"=""0241207002""","=""9780241207000""",4,3.71,Hamish Hamilton,Hardcover,264,2016,2016,,2017/12/14,,,read,,,,1,,,0,,,,,
23899174,In the Unlikely Event,Judy Blume,"Blume, Judy",,"=""1101875046""","=""9781101875049""",4,3.53,Knopf,Hardcover,402,2015,2015,,2017/12/14,,,read,,,,1,,,0,,,,,
162941,Heir to the Glimmering World,Cynthia Ozick,"Ozick, Cynthia",,"=""0618618805""","=""9780618618804""",4,3.13,Mariner Books,Paperback,336,2005,2004,,2017/12/14,,,read,,,,1,,,0,,,,,
8149149,Foreign Bodies,Cynthia Ozick,"Ozick, Cynthia",,"=""0547435576""","=""9780547435572""",3,3.16,Houghton Mifflin Harcourt,Hardcover,255,2010,2010,,2017/12/14,,,read,,,,1,,,0,,,,,
26891429,"The City of Mirrors (The Passage, #3)",Justin Cronin,"Cronin, Justin",,"=""034550500X""","=""9780345505002""",4,4.20,Ballantine Books,Hardcover,602,2016,2016,,2017/12/14,,,read,,,,1,,,0,,,,,
13281368,"The Twelve (The Passage, #2)",Justin Cronin,"Cronin, Justin",,"=""0345504984""","=""9780345504982""",4,4.00,The Random House Publishing Group,Hardcover,568,2012,2012,,2017/12/14,,,read,,,,1,,,0,,,,,
6690798,"The Passage (The Passage, #1)",Justin Cronin,"Cronin, Justin",Dominique Haas,"=""0345504968""","=""9780345504968""",4,4.04,Ballantine Books,Hardcover,766,2010,2010,,2017/12/14,,,read,,,,1,,,0,,,,,
19103097,"The Magician's Land (The Magicians, #3)",Lev Grossman,"Grossman, Lev",,"=""""","=""""",4,4.15,Plume,Kindle Edition,402,2014,2014,,2017/12/14,,,read,,,,1,,,0,,,,,
10079321,"The Magician King (The Magicians, #2)",Lev Grossman,"Grossman, Lev",,"=""043402080X""","=""9780434020805""",4,3.92,William Heinemann,Paperback,400,2011,2011,,2017/12/14,,,read,,,,1,,,0,,,,,
6101718,"The Magicians (The Magicians, #1)",Lev Grossman,"Grossman, Lev",,"=""0670020559""","=""9780670020553""",4,3.51,Viking,Hardcover,402,2009,2009,,2017/12/14,,,read,,,,1,,,0,,,,,
16059336,Fin & Lady,Cathleen Schine,"Schine, Cathleen",,"=""0374154902""","=""9780374154905""",5,3.53,Sarah Crichton Books,Hardcover,277,2013,2013,,2017/12/14,,,read,,,,1,,,0,,,,,
6670347,The Three Weissmanns of Westport,Cathleen Schine,"Schine, Cathleen",,"=""0374299048""","=""9780374299040""",4,2.92,Sarah Crichton Books,Hardcover,295,2010,2010,,2017/12/14,,,read,,,,1,,,0,,,,,
26114424,"They May Not Mean To, But They Do",Cathleen Schine,"Schine, Cathleen",,"=""0374280134""","=""9780374280130""",4,3.55,Sarah Crichton Books,Hardcover,293,2016,2016,,2017/12/14,,,read,,,,1,,,0,,,,,
107821,Bridge of Sighs,Richard Russo,"Russo, Richard",,"=""0375414959""","=""9780375414954""",4,3.80,Knopf,Hardcover,528,2007,2007,,2017/12/14,,,read,,,,1,,,0,,,,,
27068575,Everybody's Fool,Richard Russo,"Russo, Richard",,"=""0307270645""","=""9780307270641""",5,4.08,Knopf,Hardcover,477,2016,2016,,2017/12/14,,,read,,,,1,,,0,,,,,
25458371,The Loney,Andrew Michael Hurley,"Hurley, Andrew Michael",,"=""1473619823""","=""9781473619821""",3,3.27,John Murray,Hardcover,368,2015,2014,,2017/12/14,,,read,,,,1,,,0,,,,,
31434269,Here I Am,Jonathan Safran Foer,"Foer, Jonathan Safran",,"=""0241146186""","=""9780241146187""",4,3.64,Hamish Hamilton,Paperback,571,2016,2016,,2017/12/14,,,read,,,,1,,,0,,,,,
13562049,Sweet Tooth,Ian McEwan,"McEwan, Ian",,"=""0224097377""","=""9780224097376""",4,3.41,Jonathan Cape,Hardcover,320,2012,2012,,2017/12/14,,,read,,,,1,,,0,,,,,
21965107,The Children Act,Ian McEwan,"McEwan, Ian",,"=""0385539703""","=""9780385539708""",3,3.70,Nan A. Talese,Hardcover,240,2014,2014,,2017/12/14,,,read,,,,1,,,0,,,,,
815309,On Chesil Beach,Ian McEwan,"McEwan, Ian",,"=""0224081187""","=""9780224081184""",4,3.58,Jonathan Cape,Hardcover,166,2007,2007,,2017/12/14,,,read,,,,1,,,0,,,,,
5015,Saturday,Ian McEwan,"McEwan, Ian",,"=""1400076196""","=""9781400076192""",4,3.63,Anchor,Paperback,289,2006,2005,,2017/12/14,,,read,,,,1,,,0,,,,,
6867,Atonement,Ian McEwan,"McEwan, Ian",,"=""038572179X""","=""9780385721790""",4,3.90,Anchor Books,Paperback,351,2003,2001,,2017/12/14,,,read,,,,1,,,0,,,,,
30008702,Nutshell,Ian McEwan,"McEwan, Ian",,"=""""","=""""",4,3.67,Nan A. Talese,Hardcover,208,2016,2016,,2017/12/14,,,read,,,,1,,,0,,,,,
88071,"The Last Colony (Old Man's War, #3)",John Scalzi,"Scalzi, John",,"=""0765316978""","=""9780765316974""",4,4.06,Tor Books,Hardcover,320,2007,2007,,2017/12/14,,,read,,,,1,,,0,,,,,
239399,"The Ghost Brigades (Old Man's War, #2)",John Scalzi,"Scalzi, John",,"=""0765354063""","=""9780765354068""",4,4.10,Tor Books,Paperback,347,2007,2006,,2017/12/14,,,read,,,,1,,,0,,,,,
51964,"Old Man's War (Old Man's War, #1)",John Scalzi,"Scalzi, John",,"=""0765348276""","=""9780765348272""",4,4.24,Tor Books,Mass Market Paperback,355,2007,2005,,2017/12/14,,,read,,,,1,,,0,,,,,
30078567,"The Collapsing Empire (The Interdependency, #1)",John Scalzi,"Scalzi, John",,"=""0765388898""","=""9780765388896""",4,4.10,Tor Books,ebook,336,2017,2017,,2017/12/14,,,read,,,,1,,,0,,,,,
29906980,Lincoln in the Bardo,George Saunders,"Saunders, George",,"=""0812995341""","=""9780812995343""",4,3.76,Random House,Hardcover,343,2017,2017,,2017/12/14,,,read,,,,1,,,0,,,,,
26245850,Before the Fall,Noah Hawley,"Hawley, Noah",,"=""1455561789""","=""9781455561780""",3,3.73,Grand Central Publishing,Hardcover,391,2016,2016,,2017/12/14,,,read,,,,1,,,0,,,,,
28693710,Mister Monkey,Francine Prose,"Prose, Francine",,"=""0062397850""","=""9780062397850""",4,3.42,Harper,ebook,304,2016,2016,,2017/12/14,,,read,,,,1,,,0,,,,,
17234581,Dissident Gardens,Jonathan Lethem,"Lethem, Jonathan",,"=""0224093959""","=""9780224093958""",4,3.27,Jonathan Cape,Hardcover,366,2013,2013,,2017/12/14,,,read,,,,1,,,0,,,,,
328854,Motherless Brooklyn,Jonathan Lethem,"Lethem, Jonathan",,"=""0375724834""","=""9780375724831""",4,3.89,Vintage,Paperback,311,2000,1999,,2017/12/14,,,read,,,,1,,,0,,,,,
701738,Incendiary,Chris Cleave,"Cleave, Chris",,"=""1400096685""","=""9781400096688""",3,3.61,Anchor,Paperback,239,2006,2005,,2017/12/14,,,read,,,,1,,,0,,,,,
6948436,Little Bee,Chris Cleave,"Cleave, Chris",,"=""1416589643""","=""9781416589648""",5,3.71,Simon & Schuster,Paperback,275,2010,2008,,2017/12/14,,,read,,,,1,,,0,,,,,
18295858,Frog Music,Emma Donoghue,"Donoghue, Emma",,"=""031632468X""","=""9780316324687""",3,3.15,"Little, Brown and Company",Hardcover,416,2014,2014,,2017/12/14,,,read,,,,1,,,0,,,,,
20723818,Mermaids in Paradise,Lydia Millet,"Millet, Lydia",,"=""0393245624""","=""9780393245622""",4,2.78,W. W. Norton  Company,Hardcover,304,2014,2014,,2017/12/14,,,read,,,,1,,,0,,,,,
32191727,Sweet Lamb of Heaven,Lydia Millet,"Millet, Lydia",,"=""0393354180""","=""9780393354188""",3,2.95,W. W. Norton  Company,Paperback,256,2017,2016,,2017/12/14,,,read,,,,1,,,0,,,,,
30687236,Celine,Peter Heller,"Heller, Peter",Kimberley Farr,"=""1524751065""","=""9781524751067""",3,3.74,Books on Tape,Audio CD,12,2017,2017,,2017/12/14,,,read,,,,1,,,0,,,,,
13330761,The Dog Stars,Peter Heller,"Heller, Peter",,"=""0307959945""","=""9780307959942""",4,3.92,Knopf,Hardcover,336,2012,2012,,2017/12/14,,,read,,,,1,,,0,,,,,
72876,Baker Towers,Jennifer Haigh,"Haigh, Jennifer",,"=""0060509422""","=""9780060509422""",3,3.72,Harper Perennial,Paperback,368,2005,2004,,2017/12/14,,,read,,,,1,,,0,,,,,
20821614,"You (You, #1)",Caroline Kepnes,"Kepnes, Caroline",,"=""1476785597""","=""9781476785592""",4,3.91,Atria/Emily Bestler Books,Hardcover,424,2014,2014,,2017/12/14,,,read,,,,1,,,0,,,,,
25781157,The Nest,Cynthia D'Aprix Sweeney,"Sweeney, Cynthia D'Aprix",,"=""0062414216""","=""9780062414212""",3,3.42,Ecco,Hardcover,368,2016,2016,,2017/12/14,,,read,,,,1,,,0,,,,,
6643090,Major Pettigrew's Last Stand,Helen Simonson,"Simonson, Helen",,"=""1400068932""","=""9781400068937""",4,3.89,Random House,Hardcover,359,2010,2010,,2017/12/14,,,read,,,,1,,,0,,,,,
25776122,The Summer Before the War,Helen Simonson,"Simonson, Helen",,"=""0812993101""","=""9780812993103""",4,3.78,Random House,Hardcover,481,2016,2016,,2017/12/14,,,read,,,,1,,,0,,,,,
25868918,Jane Steele,Lyndsay Faye,"Faye, Lyndsay",,"=""1472217551""","=""9781472217554""",5,3.91,Headline Review,Paperback,432,2016,2016,,2017/12/14,,,read,,,,1,,,0,,,,,
17824793,The Year of the Runaways,Sunjeev Sahota,"Sahota, Sunjeev",,"=""1447241649""","=""9781447241645""",3,3.85,Picador,Hardcover,468,2015,2015,,2017/12/14,,,read,,,,1,,,0,,,,,
25817032,Girl Through Glass,Sari Wilson,"Wilson, Sari",,"=""0062326279""","=""9780062326270""",3,3.39,Harper,Hardcover,289,2016,2016,,2017/12/14,,,read,,,,1,,,0,,,,,
25731953,All Things Cease to Appear,Elizabeth Brundage,"Brundage, Elizabeth",,"=""1101875593""","=""9781101875599""",3,3.71,Alfred A. Knopf,Hardcover,400,2016,2016,,2017/12/14,,,read,,,,1,,,0,,,,,
25776196,I'm Glad About You,Theresa Rebeck,"Rebeck, Theresa",,"=""0399172882""","=""9780399172885""",4,2.93,G.P. Putnam's Sons,Hardcover,372,2016,2016,,2017/12/14,,,read,,,,1,,,0,,,,,
18774964,A Man Called Ove,Fredrik Backman,"Backman, Fredrik",Henning Koch,"=""1476738017""","=""9781476738017""",4,4.36,Atria Books,Hardcover,337,2014,2012,,2017/12/14,,,read,,,,1,,,0,,,,,
9969571,"Ready Player One (Ready Player One, #1)",Ernest Cline,"Cline, Ernest",,"=""030788743X""","=""9780307887436""",4,4.27,Crown Publishers,Hardcover,374,2011,2011,,2017/12/14,,,read,,,,1,,,0,,,,,
74406,"Fifth Business (The Deptford Trilogy, #1)",Robertson Davies,"Davies, Robertson",,"=""0141181362""","=""9780141181363""",3,4.05,Penguin,Paperback,252,2002,1970,,2017/12/14,,,read,,,,1,,,0,,,,,
9412055,"Emily, Alone (Emily Maxwell, #2)",Stewart O'Nan,"O'Nan, Stewart",,"=""0670022357""","=""9780670022359""",2,3.68,Viking,Hardcover,255,2011,2011,,2017/12/14,,,read,,,,1,,,0,,,,,
24331115,After Alice,Gregory Maguire,"Maguire, Gregory",,"=""0060548959""","=""9780060548957""",3,2.79,William Morrow,Hardcover,273,2015,2015,,2017/12/14,,,read,,,,1,,,0,,,,,
